Unofficial Election Night Final #1 - Projected Outstanding Ballots 350,000
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"Total Precincts Reported","1862"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","PATTI A. SIEGMANN","1","0","0","9451","0","9451","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DENNIS A. SISNEROS","1","0","0","1214","0","1214","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARK MUIR","1","0","0","8603","0","8603","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MAUREEN ""MO"" MUIR","1","0","0","4457","0","4457","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","RAY PEARSON","1","0","0","5500","0","5500","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOSEPH PIMENTEL","1","0","0","1621","0","1621","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MELANIE BURKHOLDER","1","0","0","13900","0","13900","249","249","30724"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOHN BUELL","1","0","0","8992","0","8992","249","249","30724"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ZUBAIR AHMAD","7","0","0","5487","0","5487","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","OCTAVIO AGUILAR","7","0","0","9690","0","9690","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ESTHER ""SUNNY"" ESCOVEDO","7","0","0","8308","0","8308","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TERRY NORWOOD","7","0","0","7279","0","7279","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RIA OTERO","7","0","0","5030","0","5030","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LORI SALDAÑA","7","0","0","15459","0","15459","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DANNY JACKSON","7","0","0","4525","0","4525","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TORREY POWERS","7","0","0","4645","0","4645","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MELINDA K. VÃSQUEZ","7","0","0","10334","0","10334","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","INDRONEAL BANERJEE","7","0","0","6873","0","6873","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","JASON M. BERCOVITCH","7","0","0","6487","0","6487","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LAUREN BIER","7","0","0","9943","0","9943","308","308","36919"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RYAN TRABUCO","7","0","0","8262","0","8262","308","308","36919"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MICHAEL ALLMAN","1","0","0","6171","0","6171","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","T.J. ZANE","1","0","0","8723","0","8723","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLI HILLARD","1","0","0","2279","0","2279","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MILES HIMMEL","1","0","0","7558","0","7558","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","THERESE WATSON","1","0","0","3859","0","3859","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LYNETTE J WILLIAMS","1","0","0","7773","0","7773","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","CARL DEMAIO","1","0","0","18013","0","18013","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TONY P. KRVARIC","1","0","0","11330","0","11330","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ANDREW D. SKALE","1","0","0","8012","0","8012","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","BRIAN PEPIN","1","0","0","8974","0","8974","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLY BATTEN","1","0","0","7735","0","7735","308","308","33991"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DARREN GRETLER","1","0","0","6916","0","6916","308","308","33991"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WILLIAM RODRIGUEZ-KENNEDY","7","0","0","8995","0","8995","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","OREN ROBINSON","7","0","0","3708","0","3708","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CHYANN-MARIE COX","7","0","0","3854","0","3854","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RAMÓN ESPINAL","7","0","0","6911","0","6911","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","KEVIN LOURENS","7","0","0","3596","0","3596","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","GRETCHEN NEWSOM","7","0","0","9282","0","9282","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","SARAH K. DAVIS","7","0","0","11773","0","11773","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CYNARA KIDWELL","7","0","0","4229","0","4229","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRYAN PEASE","7","0","0","11839","0","11839","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JONATHAN ""CODY"" PETTERSON","7","0","0","5818","0","5818","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CODI VIERRA","7","0","0","4473","0","4473","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICK BATES","7","0","0","10373","0","10373","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WENDY LEVY BATTERSON","7","0","0","5606","0","5606","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ZACH BUNSHAFT","7","0","0","3598","0","3598","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BERNADETTE BUTKIEWICZ","7","0","0","6708","0","6708","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","LOXIE GANT","7","0","0","6531","0","6531","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PRATIMA GUPTA","7","0","0","9909","0","9909","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PARISA IJADI-MAGHSOODI","7","0","0","7548","0","7548","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BECCA TAYLOR","7","0","0","10113","0","10113","304","304","46989"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","HUY ""JEAN-HUY"" TRAN","7","0","0","6097","0","6097","304","304","46989"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JEAN ROESCH","1","0","0","5199","0","5199","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MAGGIE J. CAMPBELL","1","0","0","1192","0","1192","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","TJ CHALHOUB","1","0","0","2433","0","2433","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DANIEL T. HOLSTEIN","1","0","0","3938","0","3938","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WASKAH M. WHELAN","1","0","0","1643","0","1643","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DONNA J. WOODRUM","1","0","0","1484","0","1484","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JOHN ""WOODY"" WOODRUM","1","0","0","2638","0","2638","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MELANIE WOODS","1","0","0","1324","0","1324","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","AIMEE FAUCETT","1","0","0","5420","0","5420","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JULIO DEGUZMAN JR.","1","0","0","2997","0","2997","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DELIA MICHELLE SANCHEZ-HUFFMAN","1","0","0","1895","0","1895","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MARY SCYOCURKA","1","0","0","3332","0","3332","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ELIZABETH SPILLANE","1","0","0","6801","0","6801","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MATTHEW G. PHY","1","0","0","4909","0","4909","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","FRANCIS BARRAZA","1","0","0","5054","0","5054","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICHARD BAILEY","1","0","0","9497","0","9497","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JENNIFER BRYANT","1","0","0","3328","0","3328","304","304","21142"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRADLEY GERBEL","1","0","0","6441","0","6441","304","304","21142"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EVLYN ANDRADE","7","0","0","6666","0","6666","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EDUARDO REYES","7","0","0","6583","0","6583","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JESUS CARDENAS","7","0","0","4488","0","4488","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","NIDIA CASTAÑEDA","7","0","0","4888","0","4888","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TEMIKA M. COOK","7","0","0","5927","0","5927","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BRANDON COOPERSMITH","7","0","0","6537","0","6537","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JEHOAN JOVANNY ESPINOZA","7","0","0","2706","0","2706","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","CONNOR P. NESSELER","7","0","0","4547","0","4547","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DANNY ORTIZ","7","0","0","6675","0","6675","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANDREA BETH DAMSKY","7","0","0","4367","0","4367","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANGELA DE JOSEPH","7","0","0","3773","0","3773","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAN SHOOK-CASTILLO","7","0","0","2706","0","2706","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","KATHRYN MEYER","7","0","0","5970","0","5970","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAVID MYERS","7","0","0","4483","0","4483","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DONNETTA E. MOORE","7","0","0","7174","0","7174","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SAMANTHA JENKINS","7","0","0","4169","0","4169","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SHANE PARMELY","7","0","0","4941","0","4941","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","STEVE PADILLA","7","0","0","8466","0","8466","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MIRIAM KANTER PLOTKIN","7","0","0","3666","0","3666","288","288","32866"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAISHA BROWN","7","0","0","9984","0","9984","288","288","32866"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAMARA RODRIGUEZ","1","0","0","7386","0","7386","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN HOY","1","0","0","6738","0","6738","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","GEORGE R. WILLIAMS","1","0","0","5584","0","5584","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","PATRICIA O'MARA","1","0","0","5620","0","5620","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MCCANN","1","0","0","8428","0","8428","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANTHONY MENDIOLA","1","0","0","2394","0","2394","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MOORE","1","0","0","5936","0","5936","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MORGAN MURTAUGH","1","0","0","3603","0","3603","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","HECTOR RAUL GASTELUM","1","0","0","4616","0","4616","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DYLAN GRAHAM","1","0","0","3200","0","3200","288","288","19563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BARRETT TETLOW","1","0","0","4550","0","4550","288","288","19563"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERTO ALCANTAR","7","0","0","3847","0","3847","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DAVID ALVAREZ","7","0","0","8995","0","8995","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","BRENDA AGUIRRE ARNOLD","7","0","0","2814","0","2814","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GENOVEVA AGUILAR","7","0","0","3638","0","3638","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GRETEL RODRÍGUEZ","7","0","0","3757","0","3757","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANDREA CARDENAS","7","0","0","4943","0","4943","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","STEVE CASTANEDA","7","0","0","4545","0","4545","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JÓSE F. CERDA","7","0","0","1830","0","1830","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CATHIE HYATT","7","0","0","1313","0","1313","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","NATHAN FLETCHER","7","0","0","7391","0","7391","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JUDITH NUÑEZ","7","0","0","2887","0","2887","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","SARA S. KENT","7","0","0","3089","0","3089","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TRAVIS KNOWLES","7","0","0","1093","0","1093","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JOSE G. SANCHEZ","7","0","0","2876","0","2876","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JONATHAN ""JOHNNY"" SWANSON","7","0","0","2200","0","2200","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VIVIAN MORENO","7","0","0","7470","0","7470","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","EDDIE PADILLA","7","0","0","4353","0","4353","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","RAFAEL A. PEREZ","7","0","0","3089","0","3089","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER A. VALLEJO","7","0","0","1429","0","1429","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TODD VOORHEES","7","0","0","980","0","980","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KELVIN H. BARRIOS","7","0","0","2578","0","2578","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VICTORIA A. BARBA","7","0","0","3727","0","3727","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KATE BISHOP","7","0","0","2221","0","2221","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTINA GRIFFIN-JONES","7","0","0","2481","0","2481","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER GRIS","7","0","0","2096","0","2096","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DELFINA GONZALEZ","7","0","0","3564","0","3564","227","227","24191"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANGELICA ""ANGEL"" GODINEZ","7","0","0","1731","0","1731","227","227","24191"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ALLAN CANDELORE","1","0","0","2385","0","2385","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CRAIG A. CANDELORE","1","0","0","4384","0","4384","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","MARCO CISNEROS","1","0","0","2472","0","2472","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","PAULA WHITSELL","1","0","0","3867","0","3867","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERT M. SANTOS","1","0","0","2886","0","2886","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CASSANDRA NICOLE SHAND","1","0","0","2668","0","2668","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","WILLIAM ""BUD"" MCLEROY","1","0","0","4215","0","4215","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHERYL B. PEREZ","1","0","0","2553","0","2553","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","LINCOLN PICKARD","1","0","0","3837","0","3837","227","227","10412"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","J.D. BOLS","1","0","0","2317","0","2317","227","227","10412"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","RACHEL ANN SYLVESTER","5","0","0","26","0","26","350","350","70"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ANZY MCWHA","5","0","0","14","0","14","350","350","70"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ERIC S. MCGILL","5","0","0","24","0","24","350","350","70"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JULIANA MUSHEYEV","5","0","0","28","0","28","350","350","70"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JORDAN MILLS","5","0","0","32","0","32","350","350","70"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","ROBERTA WINSTON","","0","0","180234","0","180234","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","CJ MODY","","0","0","237308","0","237308","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","ALANA WONG ROBINSON","","0","0","218011","0","218011","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","MARK SKEELS","","0","0","135764","0","135764","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","STEVE MILLER","","0","0","62589","0","62589","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","TIM NADER","","0","0","94577","0","94577","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PAUL STARITA","","0","0","116657","0","116657","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PETE MURRAY","","0","0","90873","0","90873","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","MIKE MURPHY","","0","0","86789","0","86789","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","SHAWN A. MCMILLAN","","0","0","95952","0","95952","1862","1862","511630"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","MICHELLE IALEGGIO","","0","0","299039","0","299039","1862","1862","511630"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","JULIE SCHORR","","0","0","6071","0","6071","51","51","9699"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","BARTOSZ ""BARTEK"" MURAWSKI","","0","0","2050","0","2050","51","51","9699"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","ELENA ADAMS","","0","0","8992","0","8992","76","76","20418"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","JORDAN GASCON","","0","0","6835","0","6835","76","76","20418"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","BERNIE RHINERSON","","0","0","19490","0","19490","125","125","37943"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","DANIEL PIEDRA","","0","0","9697","0","9697","125","125","37943"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","ALEX LOUPE","","0","0","2084","0","2084","127","127","25540"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MIKE PALOMBA","","0","0","3330","0","3330","127","127","25540"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MARY GRAHAM","","0","0","15130","0","15130","127","127","25540"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","SABRINA BAZZO","","0","0","12947","0","12947","111","111","34637"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","STEPHEN GROCE","","0","0","4790","0","4790","111","111","34637"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","CRYSTAL TRULL","","0","0","9508","0","9508","111","111","34637"
"SAN DIEGO UNIFIED SCHOOL DISTRICT D","RICHARD ANDREW BARRERA","","0","0","20170","0","20170","124","124","29888"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","LAWANA RICHMOND","","0","0","6712","0","6712","108","108","18986"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","SHARON D. WHITEHURST-PAYNE","","0","0","9321","0","9321","108","108","18986"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","SOPHIA RODRIGUEZ","","0","0","8079","0","8079","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","RAFA CASTELLANOS","","0","0","9975","0","9975","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","BEN HUESO","","0","0","18379","0","18379","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","CAMILO MARQUEZ","","0","0","1477","0","1477","322","322","66553"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","NORA VARGAS","","0","0","9865","0","9865","322","322","66553"
