Unofficial Results Add on #14 - Projected Outstanding Ballots 16,000      (Next Update 3/23/20 5PM or later)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","DEVAL PATRICK","7","0","0","106","0","106","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","MICHAEL BENNET","7","0","0","353","0","353","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","MICHAEL R. BLOOMBERG","7","0","0","60119","0","60119","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","MOSIE BOYD","7","0","0","99","0","99","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","CORY BOOKER","7","0","0","390","0","390","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","PETE BUTTIGIEG","7","0","0","25663","0","25663","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","JOSEPH R. BIDEN","7","0","0","135212","0","135212","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","TULSI GABBARD","7","0","0","2964","0","2964","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  DEMOCRATIC","MARK STEWART GREENSTEIN","7","0","0","235","0","235","1862","1862","487372"
"PRESIDENT OF THE UNITED STATES  AMERICAN INDEPENDENT","PHIL COLLINS","2","0","0","1525","0","1525","1862","1862","21604"
"PRESIDENT OF THE UNITED STATES  AMERICAN INDEPENDENT","ROQUE ""ROCKY"" DE LA FUENTE","2","0","0","1472","0","1472","1862","1862","21604"
"PRESIDENT OF THE UNITED STATES  AMERICAN INDEPENDENT","CHARLES KRAUT","2","0","0","586","0","586","1862","1862","21604"
"PRESIDENT OF THE UNITED STATES  AMERICAN INDEPENDENT","J.R. MYERS","2","0","0","653","0","653","1862","1862","21604"
"PRESIDENT OF THE UNITED STATES  AMERICAN INDEPENDENT","DON BLANKENSHIP","2","0","0","868","0","868","1862","1862","21604"
"PRESIDENT OF THE UNITED STATES  PEACE & FREEDOM","HOWIE HAWKINS","5","0","0","158","0","158","1862","1862","874"
"PRESIDENT OF THE UNITED STATES  PEACE & FREEDOM","GLORIA LA RIVA","5","0","0","315","0","315","1862","1862","874"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","KEN ARMSTRONG","4","0","0","234","0","234","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","MAX ABRAMSON","4","0","0","148","0","148","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","SAM ROBB","4","0","0","163","0","163","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","KIM RUFF","4","0","0","186","0","186","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","STEVEN A RICHEY","4","0","0","69","0","69","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","JACOB HORNBERGER","4","0","0","608","0","608","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","SOURAYA FAAS","4","0","0","77","0","77","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","KEENAN WALLACE DUNHAM","4","0","0","43","0","43","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","ADAM KOKESH","4","0","0","170","0","170","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","VERMIN SUPREME","4","0","0","388","0","388","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","JO JORGENSEN","4","0","0","377","0","377","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","DAN BEHRMAN","4","0","0","171","0","171","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","ERIK CHASE GERHARDT","4","0","0","74","0","74","1862","1862","5744"
"PRESIDENT OF THE UNITED STATES  GREEN","DAVID ROLDE","3","0","0","54","0","54","1862","1862","1674"
"PRESIDENT OF THE UNITED STATES  GREEN","HOWIE HAWKINS","3","0","0","304","0","304","1862","1862","1674"
"PRESIDENT OF THE UNITED STATES  GREEN","DARIO HUNTER","3","0","0","205","0","205","1862","1862","1674"
"PRESIDENT OF THE UNITED STATES  GREEN","DENNIS LAMBERT","3","0","0","115","0","115","1862","1862","1674"
"PRESIDENT OF THE UNITED STATES  GREEN","SEDINAM MOYOWASIFZA-CURRY","3","0","0","170","0","170","1862","1862","1674"
"UNITED STATES REPRESENTATIVE 49TH DISTRICT","MIKE LEVIN","7","0","0","95930","0","95930","326","326","167361"
"UNITED STATES REPRESENTATIVE 49TH DISTRICT","BRIAN MARYOTT","1","0","0","64838","0","64838","326","326","167361"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","MARISA CALDERON","7","0","0","9454","0","9454","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","AMMAR CAMPA-NAJJAR","7","0","0","65830","0","65830","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","JOSE CORTES","5","0","0","1447","0","1447","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","HELEN L. HORVATH","6","0","0","1022","0","1022","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","NATHAN ""NATE"" WILKINS","1","0","0","3711","0","3711","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","HENRY ALAN OTA","6","0","0","782","0","782","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","CARL DEMAIO","1","0","0","36207","0","36207","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","LUCINDA KWH JAHN","6","0","0","353","0","353","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","BRIAN W. JONES","1","0","0","19883","0","19883","375","375","184037"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","DARRELL ISSA","1","0","0","39975","0","39975","375","375","184037"
"UNITED STATES REPRESENTATIVE 51ST DISTRICT","JUAN M HIDALGO  JR","1","0","0","22387","0","22387","267","267","85492"
"UNITED STATES REPRESENTATIVE 51ST DISTRICT","JUAN C. VARGAS","7","0","0","60304","0","60304","267","267","85492"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","NANCY L. CASADY","7","0","0","35240","0","35240","435","435","237152"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","RYAN CUNNINGHAM","6","0","0","5556","0","5556","435","435","237152"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","JIM DEBELLO","1","0","0","72879","0","72879","435","435","237152"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","SCOTT PETERS","7","0","0","110269","0","110269","435","435","237152"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","FAMELA RAMOS","1","0","0","14680","0","14680","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOSE CABALLERO","7","0","0","3088","0","3088","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","TOM WONG","7","0","0","6985","0","6985","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOSEPH R. FOUNTAIN","7","0","0","3771","0","3771","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","MICHAEL PATRICK ORISTIAN","1","0","0","14516","0","14516","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","ERIC ROGER KUTNER","7","0","0","697","0","697","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","SUZETTE SANTORI","7","0","0","1533","0","1533","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","CHRIS STODDARD","1","0","0","25565","0","25565","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","ANNETTE MEZA","7","0","0","4179","0","4179","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","SARA JACOBS","7","0","0","56923","0","56923","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOAQUÍN VÃZQUEZ","7","0","0","2883","0","2883","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOHN BROOKS","7","0","0","2702","0","2702","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","FERNANDO GARCIA","6","0","0","1735","0","1735","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JANESSA GOLDBECK","7","0","0","16656","0","16656","459","459","209442"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","GEORGETTE GÓMEZ","7","0","0","39244","0","39244","459","459","209442"
"STATE SENATOR 39TH DISTRICT","TONI ATKINS","7","0","0","207340","0","207340","605","605","316573"
"MEMBER OF THE STATE ASSEMBLY 71ST DISTRICT","LIZ ""ELIZABETH"" LAVERTU","7","0","0","43745","0","43745","285","285","120347"
"MEMBER OF THE STATE ASSEMBLY 71ST DISTRICT","RANDY VOEPEL","1","0","0","68789","0","68789","285","285","120347"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","KAREN ""KATE"" SCHWARTZ","7","0","0","36416","0","36416","201","201","101486"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","MARIE WALDRON","1","0","0","52092","0","52092","201","201","101486"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","ROGER GARCIA","7","0","0","5097","0","5097","201","201","101486"
"MEMBER OF THE STATE ASSEMBLY 76TH DISTRICT","TASHA BOERNER HORVATH","7","0","0","75543","0","75543","249","249","139422"
"MEMBER OF THE STATE ASSEMBLY 76TH DISTRICT","MELANIE BURKHOLDER","1","0","0","56311","0","56311","249","249","139422"
"MEMBER OF THE STATE ASSEMBLY 77TH DISTRICT","JUNE YANG CUTTER","1","0","0","63490","0","63490","308","308","160783"
"MEMBER OF THE STATE ASSEMBLY 77TH DISTRICT","BRIAN MAIENSCHEIN","7","0","0","85532","0","85532","308","308","160783"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","CHRIS WARD","7","0","0","67954","0","67954","304","304","162239"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","SARAH DAVIS","7","0","0","33106","0","33106","304","304","162239"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","MICAH PERLIN","7","0","0","20081","0","20081","304","304","162239"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","SHIRLEY N. WEBER","7","0","0","72052","0","72052","288","288","119292"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","CARMELITA ""C.L."" LARRABASTER","1","0","0","18572","0","18572","288","288","119292"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","JOHN MOORE","1","0","0","19213","0","19213","288","288","119292"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","LINCOLN PICKARD","1","0","0","7125","0","7125","227","227","79915"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","JOHN J. VOGEL","1","0","0","13646","0","13646","227","227","79915"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","LORENA GONZALEZ","7","0","0","54699","0","54699","227","227","79915"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TINA RYNBERG","7","0","0","13267","0","13267","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MARILYN RILEY","7","0","0","12885","0","12885","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","ERIN CLARK","7","0","0","12630","0","12630","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","SHARON B. COX","7","0","0","13253","0","13253","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","J. ERIC HEREFORD","7","0","0","7299","0","7299","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JAMES ELIA","7","0","0","6464","0","6464","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JUDITH K. WALTERS","7","0","0","9859","0","9859","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TOM LEMMON","7","0","0","8155","0","8155","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","RYAN DARSEY","7","0","0","7221","0","7221","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TIFFANY MAPLE","7","0","0","8790","0","8790","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRIS PEARSON","7","0","0","8111","0","8111","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRISTINA PERRY","7","0","0","14726","0","14726","285","285","40100"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","ROBERT GRAND","7","0","0","6950","0","6950","285","285","40100"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JOEL ANDERSON","1","0","0","33628","0","33628","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","STEVE ROBAK","1","0","0","9014","0","9014","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MIKE HARRISON","1","0","0","6187","0","6187","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","FRANK I. HILLIKER","1","0","0","23990","0","23990","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","BARON T. ""BARRY"" WILLIS","1","0","0","12019","0","12019","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRISTINE LA MARCA","1","0","0","7307","0","7307","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","RON NEHRING","1","0","0","10104","0","10104","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","GARY G. KREEP","1","0","0","11530","0","11530","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JIM KELLY","1","0","0","17207","0","17207","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JILL BARTO","1","0","0","7259","0","7259","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MARK BRYAN","1","0","0","14379","0","14379","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","DAN BICKFORD","1","0","0","12532","0","12532","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JORDAN GASCON","1","0","0","8117","0","8117","285","285","58472"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","DUSTIN TROTTER","1","0","0","15063","0","15063","285","285","58472"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","HEATHER ROBERTS","7","0","0","10895","0","10895","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ANTONIO R. ROBLES","7","0","0","7809","0","7809","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","THERESA ""TERRY"" CORRALES","7","0","0","10975","0","10975","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GLORIA R. CONEJO","7","0","0","11397","0","11397","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ROBERT ""BOB"" J. HAMILTON","7","0","0","6225","0","6225","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","NICOLLE LEEDS","7","0","0","5687","0","5687","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","WAYNE LU","7","0","0","7596","0","7596","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","MICHAEL F. SUMMERS","7","0","0","5294","0","5294","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","VALENTINE RICHARD MACEDO","7","0","0","4368","0","4368","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GIBHRAN JIMENEZ","7","0","0","9663","0","9663","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","VANESSA VALENZUELA","7","0","0","9220","0","9220","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GEORGE VAN HASSELT","7","0","0","6226","0","6226","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","PAM BLAND","7","0","0","5457","0","5457","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GARY BLAND","7","0","0","4386","0","4386","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","TIFFANY E. BOYD-HODGSON","7","0","0","8035","0","8035","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ARMANDO J. TELLES","7","0","0","3484","0","3484","201","201","37349"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GEORGINE TOMASI","7","0","0","10353","0","10353","201","201","37349"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","REGINA W. ROBERTS","1","0","0","22515","0","22515","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","DUNCAN FANE","1","0","0","7055","0","7055","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","LEE J. DE MEO","1","0","0","12915","0","12915","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","JENNIFER DE MEO","1","0","0","4729","0","4729","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","WILLIAM DEL PILAR","1","0","0","5627","0","5627","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ALANA SORENSEN","1","0","0","12968","0","12968","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","MATT STOCKTON","1","0","0","14843","0","14843","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","KIMBERLY MEAD","1","0","0","18285","0","18285","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","C. BRIAN MELONAKOS","1","0","0","9902","0","9902","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","RANDY BERHOLTZ","1","0","0","12094","0","12094","201","201","43587"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","BRIAN TINNEY","1","0","0","7740","0","7740","201","201","43587"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","CECILY ""CESS"" RESNICK","7","0","0","13335","0","13335","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ROBERT ""ROB"" HOWARD","7","0","0","11167","0","11167","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MEGAN LEY","7","0","0","13527","0","13527","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","BILL FOWLER","7","0","0","10819","0","10819","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DANIEL R.F. O'DONNELL","7","0","0","7311","0","7311","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KYLE KRAHEL","7","0","0","8273","0","8273","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARGUERITE KEALEY","7","0","0","11183","0","11183","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","SHERI SACHS","7","0","0","13884","0","13884","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ESTHER C. SANCHEZ","7","0","0","17708","0","17708","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KEVIN SABELLICO","7","0","0","2093","0","2093","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LINDA SUE SLATER","7","0","0","12707","0","12707","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","SARAH SPINKS","7","0","0","9895","0","9895","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","VALENTINE MACEDO JR.","7","0","0","9351","0","9351","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARIE ""MARIA"" MCENEANY","7","0","0","6940","0","6940","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DINAH POELLNITZ","7","0","0","8683","0","8683","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KYLE BRIGHT","7","0","0","10694","0","10694","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MICHAEL BULLOCK","7","0","0","6088","0","6088","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","FRANCINE BUSBY","7","0","0","19001","0","19001","249","249","62645"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LUKE TESLUK","7","0","0","10245","0","10245","249","249","62645"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JUDY REES","1","0","0","14940","0","14940","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DONNA CLEARY","1","0","0","14308","0","14308","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","THOMAS KROUSE","1","0","0","5799","0","5799","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LESLIE SCHNEIDER","1","0","0","11498","0","11498","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ROARKE SHANLEY","1","0","0","10534","0","10534","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DUANE SIEGMANN","1","0","0","13352","0","13352","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","PATTI A. SIEGMANN","1","0","0","14012","0","14012","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DENNIS A. SISNEROS","1","0","0","1725","0","1725","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARK MUIR","1","0","0","12461","0","12461","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MAUREEN ""MO"" MUIR","1","0","0","6360","0","6360","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","RAY PEARSON","1","0","0","7825","0","7825","249","249","46974"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOSEPH PIMENTEL","1","0","0","2268","0","2268","249","249","46974"
