Unofficial Results Add on #9 - Projected Outstanding Ballots 60,000      (Next Update 3/16/20 5PM or later)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"Total Precincts Reported","1862"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LESLIE SCHNEIDER","1","0","0","11150","0","11150","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ROARKE SHANLEY","1","0","0","10225","0","10225","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DUANE SIEGMANN","1","0","0","12774","0","12774","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","PATTI A. SIEGMANN","1","0","0","13463","0","13463","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DENNIS A. SISNEROS","1","0","0","1635","0","1635","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARK MUIR","1","0","0","11930","0","11930","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MAUREEN ""MO"" MUIR","1","0","0","6140","0","6140","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","RAY PEARSON","1","0","0","7557","0","7557","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOSEPH PIMENTEL","1","0","0","2161","0","2161","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MELANIE BURKHOLDER","1","0","0","20715","0","20715","249","249","44910"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOHN BUELL","1","0","0","13065","0","13065","249","249","44910"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ZUBAIR AHMAD","7","0","0","9548","0","9548","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","OCTAVIO AGUILAR","7","0","0","16500","0","16500","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ESTHER ""SUNNY"" ESCOVEDO","7","0","0","14687","0","14687","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TERRY NORWOOD","7","0","0","12211","0","12211","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RIA OTERO","7","0","0","9959","0","9959","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LORI SALDAÑA","7","0","0","25799","0","25799","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DANNY JACKSON","7","0","0","7707","0","7707","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TORREY POWERS","7","0","0","8110","0","8110","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MELINDA K. VÃSQUEZ","7","0","0","18343","0","18343","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","INDRONEAL BANERJEE","7","0","0","12437","0","12437","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","JASON M. BERCOVITCH","7","0","0","10903","0","10903","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LAUREN BIER","7","0","0","17510","0","17510","308","308","66918"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","RYAN TRABUCO","7","0","0","14841","0","14841","308","308","66918"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MICHAEL ALLMAN","1","0","0","8955","0","8955","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","T.J. ZANE","1","0","0","13430","0","13430","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLI HILLARD","1","0","0","3567","0","3567","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","MILES HIMMEL","1","0","0","11091","0","11091","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","THERESE WATSON","1","0","0","5710","0","5710","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","LYNETTE J WILLIAMS","1","0","0","11592","0","11592","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","CARL DEMAIO","1","0","0","26301","0","26301","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","TONY P. KRVARIC","1","0","0","17021","0","17021","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","ANDREW D. SKALE","1","0","0","11942","0","11942","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","BRIAN PEPIN","1","0","0","12669","0","12669","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","KELLY BATTEN","1","0","0","10885","0","10885","308","308","51423"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 77TH ASSEMBLY DISTRICT","DARREN GRETLER","1","0","0","9580","0","9580","308","308","51423"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WILLIAM RODRIGUEZ-KENNEDY","7","0","0","16588","0","16588","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","OREN ROBINSON","7","0","0","6719","0","6719","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CHYANN-MARIE COX","7","0","0","7459","0","7459","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RAMÓN ESPINAL","7","0","0","12280","0","12280","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","KEVIN LOURENS","7","0","0","6548","0","6548","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","GRETCHEN NEWSOM","7","0","0","16181","0","16181","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","SARAH K. DAVIS","7","0","0","21403","0","21403","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CYNARA KIDWELL","7","0","0","7928","0","7928","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRYAN PEASE","7","0","0","20605","0","20605","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JONATHAN ""CODY"" PETTERSON","7","0","0","10393","0","10393","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","CODI VIERRA","7","0","0","8208","0","8208","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICK BATES","7","0","0","18229","0","18229","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WENDY LEVY BATTERSON","7","0","0","9517","0","9517","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ZACH BUNSHAFT","7","0","0","6146","0","6146","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BERNADETTE BUTKIEWICZ","7","0","0","12517","0","12517","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","LOXIE GANT","7","0","0","12276","0","12276","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PRATIMA GUPTA","7","0","0","17945","0","17945","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","PARISA IJADI-MAGHSOODI","7","0","0","13873","0","13873","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BECCA TAYLOR","7","0","0","17519","0","17519","304","304","87033"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","HUY ""JEAN-HUY"" TRAN","7","0","0","11802","0","11802","304","304","87033"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JEAN ROESCH","1","0","0","7436","0","7436","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MAGGIE J. CAMPBELL","1","0","0","1733","0","1733","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","TJ CHALHOUB","1","0","0","3571","0","3571","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DANIEL T. HOLSTEIN","1","0","0","5650","0","5650","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","WASKAH M. WHELAN","1","0","0","2253","0","2253","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DONNA J. WOODRUM","1","0","0","2254","0","2254","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JOHN ""WOODY"" WOODRUM","1","0","0","3828","0","3828","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MELANIE WOODS","1","0","0","1914","0","1914","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","AIMEE FAUCETT","1","0","0","8273","0","8273","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JULIO DEGUZMAN JR.","1","0","0","4509","0","4509","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","DELIA MICHELLE SANCHEZ-HUFFMAN","1","0","0","2893","0","2893","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MARY SCYOCURKA","1","0","0","4777","0","4777","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","ELIZABETH SPILLANE","1","0","0","10190","0","10190","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","MATTHEW G. PHY","1","0","0","7458","0","7458","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","FRANCIS BARRAZA","1","0","0","7573","0","7573","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","RICHARD BAILEY","1","0","0","14193","0","14193","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","JENNIFER BRYANT","1","0","0","4870","0","4870","304","304","32141"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 78TH ASSEMBLY DISTRICT","BRADLEY GERBEL","1","0","0","9606","0","9606","304","304","32141"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EVLYN ANDRADE","7","0","0","12274","0","12274","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","EDUARDO REYES","7","0","0","11716","0","11716","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JESUS CARDENAS","7","0","0","8190","0","8190","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","NIDIA CASTAÑEDA","7","0","0","8903","0","8903","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TEMIKA M. COOK","7","0","0","10672","0","10672","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BRANDON COOPERSMITH","7","0","0","11472","0","11472","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JEHOAN JOVANNY ESPINOZA","7","0","0","4872","0","4872","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","CONNOR P. NESSELER","7","0","0","7793","0","7793","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DANNY ORTIZ","7","0","0","11473","0","11473","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANDREA BETH DAMSKY","7","0","0","7493","0","7493","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANGELA DE JOSEPH","7","0","0","6082","0","6082","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAN SHOOK-CASTILLO","7","0","0","4936","0","4936","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","KATHRYN MEYER","7","0","0","10476","0","10476","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DAVID MYERS","7","0","0","7172","0","7172","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DONNETTA E. MOORE","7","0","0","11849","0","11849","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SAMANTHA JENKINS","7","0","0","6868","0","6868","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","SHANE PARMELY","7","0","0","9223","0","9223","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","STEVE PADILLA","7","0","0","14423","0","14423","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MIRIAM KANTER PLOTKIN","7","0","0","6655","0","6655","288","288","59002"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAISHA BROWN","7","0","0","17262","0","17262","288","288","59002"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","TAMARA RODRIGUEZ","1","0","0","10984","0","10984","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN HOY","1","0","0","9734","0","9734","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","GEORGE R. WILLIAMS","1","0","0","8235","0","8235","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","PATRICIA O'MARA","1","0","0","7983","0","7983","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MCCANN","1","0","0","12220","0","12220","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","ANTHONY MENDIOLA","1","0","0","3610","0","3610","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","JOHN MOORE","1","0","0","8731","0","8731","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","MORGAN MURTAUGH","1","0","0","5338","0","5338","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","HECTOR RAUL GASTELUM","1","0","0","6934","0","6934","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","DYLAN GRAHAM","1","0","0","4760","0","4760","288","288","29563"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 79TH ASSEMBLY DISTRICT","BARRETT TETLOW","1","0","0","6737","0","6737","288","288","29563"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERTO ALCANTAR","7","0","0","6591","0","6591","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DAVID ALVAREZ","7","0","0","15302","0","15302","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","BRENDA AGUIRRE ARNOLD","7","0","0","5069","0","5069","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GENOVEVA AGUILAR","7","0","0","6409","0","6409","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","GRETEL RODRÍGUEZ","7","0","0","6699","0","6699","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANDREA CARDENAS","7","0","0","8973","0","8973","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","STEVE CASTANEDA","7","0","0","7041","0","7041","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JÓSE F. CERDA","7","0","0","3022","0","3022","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CATHIE HYATT","7","0","0","2180","0","2180","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","NATHAN FLETCHER","7","0","0","11914","0","11914","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JUDITH NUÑEZ","7","0","0","4793","0","4793","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","SARA S. KENT","7","0","0","5434","0","5434","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TRAVIS KNOWLES","7","0","0","1710","0","1710","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JOSE G. SANCHEZ","7","0","0","4723","0","4723","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","JONATHAN ""JOHNNY"" SWANSON","7","0","0","3638","0","3638","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VIVIAN MORENO","7","0","0","12778","0","12778","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","EDDIE PADILLA","7","0","0","7407","0","7407","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","RAFAEL A. PEREZ","7","0","0","5519","0","5519","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER A. VALLEJO","7","0","0","2444","0","2444","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","TODD VOORHEES","7","0","0","1497","0","1497","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KELVIN H. BARRIOS","7","0","0","4886","0","4886","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","VICTORIA A. BARBA","7","0","0","6718","0","6718","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","KATE BISHOP","7","0","0","4009","0","4009","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTINA GRIFFIN-JONES","7","0","0","4447","0","4447","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHRISTOPHER GRIS","7","0","0","3440","0","3440","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","DELFINA GONZALEZ","7","0","0","6059","0","6059","227","227","42159"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ANGELICA ""ANGEL"" GODINEZ","7","0","0","3140","0","3140","227","227","42159"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ALLAN CANDELORE","1","0","0","3393","0","3393","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CRAIG A. CANDELORE","1","0","0","6233","0","6233","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","MARCO CISNEROS","1","0","0","3537","0","3537","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","PAULA WHITSELL","1","0","0","5470","0","5470","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","ROBERT M. SANTOS","1","0","0","3988","0","3988","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CASSANDRA NICOLE SHAND","1","0","0","3679","0","3679","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","WILLIAM ""BUD"" MCLEROY","1","0","0","5864","0","5864","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","CHERYL B. PEREZ","1","0","0","3616","0","3616","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","LINCOLN PICKARD","1","0","0","5301","0","5301","227","227","15158"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 80TH ASSEMBLY DISTRICT","J.D. BOLS","1","0","0","3185","0","3185","227","227","15158"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","RACHEL ANN SYLVESTER","5","0","0","45","0","45","350","350","133"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ANZY MCWHA","5","0","0","21","0","21","350","350","133"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","ERIC S. MCGILL","5","0","0","35","0","35","350","350","133"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JULIANA MUSHEYEV","5","0","0","49","0","49","350","350","133"
"PEACE & FREEDOM COUNTY CENTRAL COMMITTEE 5TH SUPERVISORIAL DISTRICT","JORDAN MILLS","5","0","0","53","0","53","350","350","133"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","ROBERTA WINSTON","","0","0","306788","0","306788","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 18","CJ MODY","","0","0","367292","0","367292","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","ALANA WONG ROBINSON","","0","0","369277","0","369277","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","MARK SKEELS","","0","0","209759","0","209759","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 22","STEVE MILLER","","0","0","92384","0","92384","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","TIM NADER","","0","0","162841","0","162841","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PAUL STARITA","","0","0","190548","0","190548","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","PETE MURRAY","","0","0","140301","0","140301","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 30","MIKE MURPHY","","0","0","131379","0","131379","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","SHAWN A. MCMILLAN","","0","0","144494","0","144494","1862","1862","833638"
"JUDGE OF THE SUPERIOR COURT OFFICE NO. 36","MICHELLE IALEGGIO","","0","0","492538","0","492538","1862","1862","833638"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","JULIE SCHORR","","0","0","9501","0","9501","51","51","15140"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 3","BARTOSZ ""BARTEK"" MURAWSKI","","0","0","3111","0","3111","51","51","15140"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","ELENA ADAMS","","0","0","13381","0","13381","76","76","30775"
"GROSSMONT-CUYAMACA COMMUNITY COLLEGE DISTRICT TRUSTEE AREA 4","JORDAN GASCON","","0","0","10254","0","10254","76","76","30775"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","BERNIE RHINERSON","","0","0","32641","0","32641","125","125","63943"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT B","DANIEL PIEDRA","","0","0","15680","0","15680","125","125","63943"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","ALEX LOUPE","","0","0","3598","0","3598","127","127","43951"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MIKE PALOMBA","","0","0","5664","0","5664","127","127","43951"
"SAN DIEGO COMMUNITY COLLEGE DISTRICT D","MARY GRAHAM","","0","0","25619","0","25619","127","127","43951"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","SABRINA BAZZO","","0","0","22259","0","22259","111","111","58634"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","STEPHEN GROCE","","0","0","7737","0","7737","111","111","58634"
"SAN DIEGO UNIFIED SCHOOL DISTRICT A","CRYSTAL TRULL","","0","0","15644","0","15644","111","111","58634"
"SAN DIEGO UNIFIED SCHOOL DISTRICT D","RICHARD ANDREW BARRERA","","0","0","35381","0","35381","124","124","53045"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","LAWANA RICHMOND","","0","0","12144","0","12144","108","108","32774"
"SAN DIEGO UNIFIED SCHOOL DISTRICT E","SHARON D. WHITEHURST-PAYNE","","0","0","15260","0","15260","108","108","32774"
"MEMBER  BOARD OF SUPERVISORS DISTRICT NO. 1","SOPHIA RODRIGUEZ","","0","0","13602","0","13602","322","322","108647"
