Unofficial Results Add on #16 - Projected Outstanding Ballots 1,500      (Next Update 4/2/20 5PM or later)
Contest Name,Candidate Name,Party,Early Voting Votes,Mail Ballots Votes,Election Day Votes,Provisional Votes,Total Votes,Number Of Precincts,Precincts Reported,Ballots Cast
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","VERMIN SUPREME","4","0","0","394","0","394","1862","1862","5884"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","JO JORGENSEN","4","0","0","383","0","383","1862","1862","5884"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","DAN BEHRMAN","4","0","0","178","0","178","1862","1862","5884"
"PRESIDENT OF THE UNITED STATES  LIBERTARIAN","ERIK CHASE GERHARDT","4","0","0","79","0","79","1862","1862","5884"
"PRESIDENT OF THE UNITED STATES  GREEN","DAVID ROLDE","3","0","0","58","0","58","1862","1862","1720"
"PRESIDENT OF THE UNITED STATES  GREEN","HOWIE HAWKINS","3","0","0","304","0","304","1862","1862","1720"
"PRESIDENT OF THE UNITED STATES  GREEN","DARIO HUNTER","3","0","0","212","0","212","1862","1862","1720"
"PRESIDENT OF THE UNITED STATES  GREEN","DENNIS LAMBERT","3","0","0","118","0","118","1862","1862","1720"
"PRESIDENT OF THE UNITED STATES  GREEN","SEDINAM MOYOWASIFZA-CURRY","3","0","0","172","0","172","1862","1862","1720"
"UNITED STATES REPRESENTATIVE 49TH DISTRICT","MIKE LEVIN","7","0","0","98934","0","98934","326","326","172329"
"UNITED STATES REPRESENTATIVE 49TH DISTRICT","BRIAN MARYOTT","1","0","0","65862","0","65862","326","326","172329"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","MARISA CALDERON","7","0","0","9915","0","9915","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","AMMAR CAMPA-NAJJAR","7","0","0","67259","0","67259","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","JOSE CORTES","5","0","0","1580","0","1580","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","HELEN L. HORVATH","6","0","0","1069","0","1069","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","NATHAN ""NATE"" WILKINS","1","0","0","3795","0","3795","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","HENRY ALAN OTA","6","0","0","827","0","827","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","CARL DEMAIO","1","0","0","36754","0","36754","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","LUCINDA KWH JAHN","6","0","0","365","0","365","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","BRIAN W. JONES","1","0","0","20177","0","20177","375","375","188111"
"UNITED STATES REPRESENTATIVE 50TH DISTRICT","DARRELL ISSA","1","0","0","40556","0","40556","375","375","188111"
"UNITED STATES REPRESENTATIVE 51ST DISTRICT","JUAN M HIDALGO  JR","1","0","0","23002","0","23002","267","267","88449"
"UNITED STATES REPRESENTATIVE 51ST DISTRICT","JUAN C. VARGAS","7","0","0","62380","0","62380","267","267","88449"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","NANCY L. CASADY","7","0","0","36339","0","36339","435","435","241181"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","RYAN CUNNINGHAM","6","0","0","5686","0","5686","435","435","241181"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","JIM DEBELLO","1","0","0","73630","0","73630","435","435","241181"
"UNITED STATES REPRESENTATIVE 52ND DISTRICT","SCOTT PETERS","7","0","0","111674","0","111674","435","435","241181"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","FAMELA RAMOS","1","0","0","14966","0","14966","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOSE CABALLERO","7","0","0","3217","0","3217","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","TOM WONG","7","0","0","7244","0","7244","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOSEPH R. FOUNTAIN","7","0","0","4026","0","4026","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","MICHAEL PATRICK ORISTIAN","1","0","0","14764","0","14764","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","ERIC ROGER KUTNER","7","0","0","733","0","733","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","SUZETTE SANTORI","7","0","0","1613","0","1613","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","CHRIS STODDARD","1","0","0","25915","0","25915","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","ANNETTE MEZA","7","0","0","4437","0","4437","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","SARA JACOBS","7","0","0","58183","0","58183","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOAQUÍN VÃZQUEZ","7","0","0","3068","0","3068","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JOHN BROOKS","7","0","0","2808","0","2808","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","FERNANDO GARCIA","6","0","0","1826","0","1826","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","JANESSA GOLDBECK","7","0","0","17003","0","17003","459","459","215058"
"UNITED STATES REPRESENTATIVE 53RD DISTRICT","GEORGETTE GÓMEZ","7","0","0","39875","0","39875","459","459","215058"
"STATE SENATOR 39TH DISTRICT","TONI ATKINS","7","0","0","212166","0","212166","605","605","323953"
"MEMBER OF THE STATE ASSEMBLY 71ST DISTRICT","LIZ ""ELIZABETH"" LAVERTU","7","0","0","44921","0","44921","285","285","123031"
"MEMBER OF THE STATE ASSEMBLY 71ST DISTRICT","RANDY VOEPEL","1","0","0","69913","0","69913","285","285","123031"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","KAREN ""KATE"" SCHWARTZ","7","0","0","37402","0","37402","201","201","103869"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","MARIE WALDRON","1","0","0","52829","0","52829","201","201","103869"
"MEMBER OF THE STATE ASSEMBLY 75TH DISTRICT","ROGER GARCIA","7","0","0","5369","0","5369","201","201","103869"
"MEMBER OF THE STATE ASSEMBLY 76TH DISTRICT","TASHA BOERNER HORVATH","7","0","0","77538","0","77538","249","249","142763"
"MEMBER OF THE STATE ASSEMBLY 76TH DISTRICT","MELANIE BURKHOLDER","1","0","0","57208","0","57208","249","249","142763"
"MEMBER OF THE STATE ASSEMBLY 77TH DISTRICT","JUNE YANG CUTTER","1","0","0","64248","0","64248","308","308","163279"
"MEMBER OF THE STATE ASSEMBLY 77TH DISTRICT","BRIAN MAIENSCHEIN","7","0","0","86828","0","86828","308","308","163279"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","CHRIS WARD","7","0","0","69003","0","69003","304","304","166647"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","SARAH DAVIS","7","0","0","34314","0","34314","304","304","166647"
"MEMBER OF THE STATE ASSEMBLY 78TH DISTRICT","MICAH PERLIN","7","0","0","20684","0","20684","304","304","166647"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","SHIRLEY N. WEBER","7","0","0","73917","0","73917","288","288","122821"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","CARMELITA ""C.L."" LARRABASTER","1","0","0","19018","0","19018","288","288","122821"
"MEMBER OF THE STATE ASSEMBLY 79TH DISTRICT","JOHN MOORE","1","0","0","19575","0","19575","288","288","122821"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","LINCOLN PICKARD","1","0","0","7310","0","7310","227","227","82718"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","JOHN J. VOGEL","1","0","0","13962","0","13962","227","227","82718"
"MEMBER OF THE STATE ASSEMBLY 80TH DISTRICT","LORENA GONZALEZ","7","0","0","56667","0","56667","227","227","82718"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TINA RYNBERG","7","0","0","13467","0","13467","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MARILYN RILEY","7","0","0","13067","0","13067","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","ERIN CLARK","7","0","0","12960","0","12960","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","SHARON B. COX","7","0","0","13568","0","13568","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","J. ERIC HEREFORD","7","0","0","7372","0","7372","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JAMES ELIA","7","0","0","6614","0","6614","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JUDITH K. WALTERS","7","0","0","9983","0","9983","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TOM LEMMON","7","0","0","8354","0","8354","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","RYAN DARSEY","7","0","0","7385","0","7385","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","TIFFANY MAPLE","7","0","0","8985","0","8985","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRIS PEARSON","7","0","0","8203","0","8203","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRISTINA PERRY","7","0","0","15129","0","15129","285","285","41255"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","ROBERT GRAND","7","0","0","7035","0","7035","285","285","41255"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JOEL ANDERSON","1","0","0","33991","0","33991","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","STEVE ROBAK","1","0","0","9146","0","9146","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MIKE HARRISON","1","0","0","6273","0","6273","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","FRANK I. HILLIKER","1","0","0","24280","0","24280","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","BARON T. ""BARRY"" WILLIS","1","0","0","12200","0","12200","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","CHRISTINE LA MARCA","1","0","0","7408","0","7408","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","RON NEHRING","1","0","0","10204","0","10204","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","GARY G. KREEP","1","0","0","11697","0","11697","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JIM KELLY","1","0","0","17405","0","17405","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JILL BARTO","1","0","0","7383","0","7383","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","MARK BRYAN","1","0","0","14569","0","14569","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","DAN BICKFORD","1","0","0","12742","0","12742","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","JORDAN GASCON","1","0","0","8187","0","8187","285","285","59385"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 71ST ASSEMBLY DISTRICT","DUSTIN TROTTER","1","0","0","15184","0","15184","285","285","59385"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","HEATHER ROBERTS","7","0","0","11090","0","11090","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ANTONIO R. ROBLES","7","0","0","8020","0","8020","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","THERESA ""TERRY"" CORRALES","7","0","0","11259","0","11259","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GLORIA R. CONEJO","7","0","0","11696","0","11696","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ROBERT ""BOB"" J. HAMILTON","7","0","0","6316","0","6316","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","NICOLLE LEEDS","7","0","0","5828","0","5828","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","WAYNE LU","7","0","0","7780","0","7780","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","MICHAEL F. SUMMERS","7","0","0","5377","0","5377","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","VALENTINE RICHARD MACEDO","7","0","0","4474","0","4474","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GIBHRAN JIMENEZ","7","0","0","9907","0","9907","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","VANESSA VALENZUELA","7","0","0","9483","0","9483","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GEORGE VAN HASSELT","7","0","0","6297","0","6297","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","PAM BLAND","7","0","0","5545","0","5545","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GARY BLAND","7","0","0","4457","0","4457","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","TIFFANY E. BOYD-HODGSON","7","0","0","8213","0","8213","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ARMANDO J. TELLES","7","0","0","3615","0","3615","201","201","38485"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","GEORGINE TOMASI","7","0","0","10574","0","10574","201","201","38485"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","REGINA W. ROBERTS","1","0","0","22751","0","22751","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","DUNCAN FANE","1","0","0","7118","0","7118","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","LEE J. DE MEO","1","0","0","13042","0","13042","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","JENNIFER DE MEO","1","0","0","4797","0","4797","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","WILLIAM DEL PILAR","1","0","0","5698","0","5698","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","ALANA SORENSEN","1","0","0","13105","0","13105","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","MATT STOCKTON","1","0","0","14975","0","14975","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","KIMBERLY MEAD","1","0","0","18452","0","18452","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","C. BRIAN MELONAKOS","1","0","0","9983","0","9983","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","RANDY BERHOLTZ","1","0","0","12198","0","12198","201","201","44185"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 75TH ASSEMBLY DISTRICT","BRIAN TINNEY","1","0","0","7827","0","7827","201","201","44185"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","CECILY ""CESS"" RESNICK","7","0","0","13729","0","13729","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ROBERT ""ROB"" HOWARD","7","0","0","11294","0","11294","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MEGAN LEY","7","0","0","13846","0","13846","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","BILL FOWLER","7","0","0","11130","0","11130","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DANIEL R.F. O'DONNELL","7","0","0","7409","0","7409","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KYLE KRAHEL","7","0","0","8412","0","8412","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARGUERITE KEALEY","7","0","0","11484","0","11484","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","SHERI SACHS","7","0","0","14058","0","14058","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ESTHER C. SANCHEZ","7","0","0","18137","0","18137","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KEVIN SABELLICO","7","0","0","2170","0","2170","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LINDA SUE SLATER","7","0","0","13068","0","13068","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","SARAH SPINKS","7","0","0","10204","0","10204","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","VALENTINE MACEDO JR.","7","0","0","9495","0","9495","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARIE ""MARIA"" MCENEANY","7","0","0","7063","0","7063","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DINAH POELLNITZ","7","0","0","8920","0","8920","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","KYLE BRIGHT","7","0","0","10991","0","10991","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MICHAEL BULLOCK","7","0","0","6164","0","6164","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","FRANCINE BUSBY","7","0","0","19197","0","19197","249","249","64550"
"DEMOCRATIC COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LUKE TESLUK","7","0","0","10439","0","10439","249","249","64550"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JUDY REES","1","0","0","15060","0","15060","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DONNA CLEARY","1","0","0","14443","0","14443","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","THOMAS KROUSE","1","0","0","5856","0","5856","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","LESLIE SCHNEIDER","1","0","0","11596","0","11596","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","ROARKE SHANLEY","1","0","0","10604","0","10604","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DUANE SIEGMANN","1","0","0","13518","0","13518","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","PATTI A. SIEGMANN","1","0","0","14184","0","14184","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","DENNIS A. SISNEROS","1","0","0","1748","0","1748","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MARK MUIR","1","0","0","12609","0","12609","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","MAUREEN ""MO"" MUIR","1","0","0","6423","0","6423","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","RAY PEARSON","1","0","0","7887","0","7887","249","249","47643"
"REPUBLICAN COUNTY CENTRAL COMMITTEE 76TH ASSEMBLY DISTRICT","JOSEPH PIMENTEL","1","0","0","2306","0","2306","249","249","47643"
